SEQN,Gender,Age(year),Race,Served_army,Country_of_birth,Length_time_US,Education(adults),Marital_status,Pregnancy_status,People_in_Household,Income_poverty_num,Income_poverty,Races_simplify
138120.0,Female,56.0,Non-Hispanic White,Yes,US,,High school,Married/Living with partner,,3.0,4.55,Middle,White
138121.0,Female,12.0,Non-Hispanic Black,,US,,,,,6.0,,High,Back-Hispanic-Asian
138122.0,Female,65.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,5.0,High,White
138123.0,Female,21.0,Other Hispanic,No,US,,Some college,Never married,Cannot ascertain,4.0,,High,Back-Hispanic-Asian
138124.0,Female,41.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,3.0,5.0,High,White
138125.0,Male,13.0,Non-Hispanic Asian,,US,,,,,4.0,,High,Back-Hispanic-Asian
138126.0,Male,65.0,Other Race,Yes,US,,High school,Widowed/Divorced/Separated,,1.0,3.16,Middle,Back-Hispanic-Asian
138127.0,Male,3.0,Non-Hispanic White,,US,,,,,3.0,3.13,Middle,White
138128.0,Female,64.0,Other Hispanic,No,Others,5-9,< 9th grade,Married/Living with partner,,4.0,1.51,Low,Back-Hispanic-Asian
138129.0,Female,9.0,Non-Hispanic White,,US,,,,,4.0,2.16,Middle,White
138130.0,Female,11.0,Other Race,,US,,,,,4.0,3.15,Middle,Back-Hispanic-Asian
138131.0,Female,26.0,Other Hispanic,No,Others,5-9,9-11th grade,Married/Living with partner,No,2.0,2.32,Middle,Back-Hispanic-Asian
138132.0,Female,68.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,4.37,Middle,White
138133.0,Female,6.0,Non-Hispanic Black,,US,,,,,4.0,,High,Back-Hispanic-Asian
138134.0,Male,31.0,Mexican American,No,Others,5-9,High school,Married/Living with partner,,2.0,2.03,Middle,Back-Hispanic-Asian
138135.0,Female,62.0,Other Hispanic,No,Others,>20,High school,Married/Living with partner,,2.0,1.64,Low,Back-Hispanic-Asian
138136.0,Male,56.0,Non-Hispanic White,Yes,US,,High school,Never married,,2.0,1.2,Low,White
138137.0,Male,35.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,5.0,High,White
138138.0,Female,37.0,Non-Hispanic Asian,No,Others,1-4,Some college,Married/Living with partner,No,3.0,1.28,Low,Back-Hispanic-Asian
138139.0,Male,55.0,Mexican American,No,Others,>20,High school,Widowed/Divorced/Separated,,1.0,1.32,Low,Back-Hispanic-Asian
138140.0,Female,53.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,4.0,,High,White
138141.0,Female,67.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,2.0,,High,White
138142.0,Female,15.0,Non-Hispanic White,,US,,,,,3.0,1.05,Low,White
138143.0,Female,6.0,Other Hispanic,,US,,,,,6.0,0.88,Low,Back-Hispanic-Asian
138144.0,Male,71.0,Non-Hispanic White,Yes,US,,9-11th grade,Married/Living with partner,,1.0,4.29,Middle,White
138145.0,Female,9.0,Non-Hispanic White,,US,,,,,5.0,3.08,Middle,White
138146.0,Male,71.0,Other Race,Yes,US,,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138147.0,Female,30.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,5.0,3.41,Middle,White
138148.0,Female,46.0,Mexican American,No,Others,>20,< 9th grade,Married/Living with partner,,4.0,0.58,Low,Back-Hispanic-Asian
138149.0,Male,45.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,4.0,,High,White
138150.0,Female,30.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,No,3.0,0.87,Low,White
138151.0,Female,59.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,1.12,Low,White
138152.0,Male,34.0,Other Hispanic,No,Others,10-14,< 9th grade,Married/Living with partner,,5.0,2.26,Middle,Back-Hispanic-Asian
138153.0,Female,66.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
138154.0,Female,65.0,Non-Hispanic White,No,US,,< 9th grade,Widowed/Divorced/Separated,,5.0,0.37,Low,White
138155.0,Male,12.0,Other Race,,US,,,,,7.0,1.05,Low,Back-Hispanic-Asian
138156.0,Female,47.0,Other Hispanic,No,Others,5-9,College graduate,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
138157.0,Female,80.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.41,Low,White
138158.0,Female,60.0,Other Race,No,US,,High school,Widowed/Divorced/Separated,,5.0,2.26,Middle,Back-Hispanic-Asian
138159.0,Female,43.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,No,4.0,1.32,Low,White
138160.0,Female,52.0,Non-Hispanic Asian,No,Others,>20,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138161.0,Female,80.0,Non-Hispanic Black,No,US,,Some college,Married/Living with partner,,2.0,2.73,Middle,Back-Hispanic-Asian
138162.0,Female,63.0,Mexican American,No,US,,High school,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138163.0,Female,31.0,Mexican American,No,Others,15-19,Some college,Never married,Cannot ascertain,3.0,1.29,Low,Back-Hispanic-Asian
138164.0,Female,51.0,Non-Hispanic Black,No,US,,High school,Never married,,1.0,0.18,Low,Back-Hispanic-Asian
138165.0,Female,14.0,Other Hispanic,,US,,,,,3.0,2.61,Middle,Back-Hispanic-Asian
138166.0,Female,62.0,Other Hispanic,No,US,,Some college,Married/Living with partner,,4.0,2.83,Middle,Back-Hispanic-Asian
138167.0,Female,57.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,3.0,0.68,Low,White
138168.0,Male,14.0,Non-Hispanic Black,,US,,,,,5.0,2.0,Middle,Back-Hispanic-Asian
138169.0,Male,28.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,2.67,Middle,White
138170.0,Male,2.0,Other Hispanic,,US,,,,,4.0,0.79,Low,Back-Hispanic-Asian
138171.0,Female,71.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,4.0,2.48,Middle,White
138172.0,Female,13.0,Non-Hispanic Black,,US,,,,,3.0,1.69,Low,Back-Hispanic-Asian
138173.0,Male,62.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,4.0,2.67,Middle,White
138174.0,Male,7.0,Non-Hispanic White,,Others,1-4,,,,3.0,5.0,High,White
138175.0,Male,40.0,Non-Hispanic White,Yes,Others,>20,Some college,Married/Living with partner,,4.0,3.6,Middle,White
138176.0,Male,14.0,Other Hispanic,,Others,5-9,,,,4.0,,High,Back-Hispanic-Asian
138177.0,Female,80.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,1.0,5.0,High,White
138178.0,Female,36.0,Mexican American,No,US,,College graduate,Never married,No,1.0,5.0,High,Back-Hispanic-Asian
138179.0,Female,5.397605346934028e-79,Other Race,,US,,,,,3.0,5.0,High,Back-Hispanic-Asian
138180.0,Male,18.0,Other Hispanic,No,US,,,,,3.0,4.34,Middle,Back-Hispanic-Asian
138181.0,Female,67.0,Non-Hispanic Asian,No,Others,>20,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138182.0,Female,80.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,2.0,,High,White
138183.0,Male,12.0,Non-Hispanic White,,US,,,,,3.0,1.95,Low,White
138184.0,Male,76.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,5.0,High,White
138185.0,Male,59.0,Other Hispanic,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138186.0,Male,16.0,Mexican American,,US,,,,,5.0,2.77,Middle,Back-Hispanic-Asian
138187.0,Female,7.0,Non-Hispanic White,,US,,,,,5.0,3.13,Middle,White
138188.0,Female,73.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
138189.0,Female,7.0,Non-Hispanic White,,US,,,,,6.0,3.34,Middle,White
138190.0,Female,80.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,,1.0,1.7,Low,White
138191.0,Male,55.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,5.0,High,White
138192.0,Female,19.0,Non-Hispanic White,No,US,,,,,3.0,0.45,Low,White
138193.0,Female,80.0,Other Hispanic,No,Others,>20,< 9th grade,Widowed/Divorced/Separated,,5.0,0.05,Low,Back-Hispanic-Asian
138194.0,Female,21.0,Mexican American,No,US,,College graduate,Never married,No,3.0,,High,Back-Hispanic-Asian
138195.0,Female,60.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,1.71,Low,White
138196.0,Male,61.0,Other Race,No,US,,Some college,Never married,,1.0,3.09,Middle,Back-Hispanic-Asian
138197.0,Male,18.0,Other Race,No,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
138198.0,Female,79.0,Non-Hispanic Black,No,US,,College graduate,Married/Living with partner,,2.0,3.28,Middle,Back-Hispanic-Asian
138199.0,Female,65.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
138200.0,Male,63.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,,High,White
138201.0,Male,3.0,Other Hispanic,,US,,,,,5.0,1.85,Low,Back-Hispanic-Asian
138202.0,Male,42.0,Other Hispanic,No,US,,High school,Never married,,1.0,5.0,High,Back-Hispanic-Asian
138203.0,Female,72.0,Other Hispanic,No,Others,5-9,Some college,Married/Living with partner,,2.0,0.83,Low,Back-Hispanic-Asian
138204.0,Female,33.0,Non-Hispanic Black,No,US,,College graduate,Never married,No,2.0,2.46,Middle,Back-Hispanic-Asian
138205.0,Male,58.0,Mexican American,No,Others,>20,Some college,Married/Living with partner,,4.0,3.06,Middle,Back-Hispanic-Asian
138206.0,Male,4.0,Non-Hispanic White,,US,,,,,3.0,1.85,Low,White
138207.0,Female,65.0,Other Race,No,US,,Some college,Widowed/Divorced/Separated,,3.0,1.31,Low,Back-Hispanic-Asian
138208.0,Female,80.0,Non-Hispanic White,No,Others,>20,Some college,Married/Living with partner,,2.0,5.0,High,White
138209.0,Male,24.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
138210.0,Female,1.0,Mexican American,,US,,,,,3.0,,High,Back-Hispanic-Asian
138211.0,Male,37.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
138212.0,Female,73.0,Other Race,No,US,,High school,Married/Living with partner,,4.0,1.83,Low,Back-Hispanic-Asian
138213.0,Male,67.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,,High,White
138214.0,Female,19.0,Non-Hispanic White,No,US,,,,,3.0,0.75,Low,White
138215.0,Male,10.0,Non-Hispanic Black,,US,,,,,6.0,1.48,Low,Back-Hispanic-Asian
138216.0,Female,11.0,Non-Hispanic Black,,US,,,,,6.0,1.41,Low,Back-Hispanic-Asian
138217.0,Male,75.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,3.0,Middle,White
138218.0,Female,37.0,Non-Hispanic White,No,US,,College graduate,Never married,No,1.0,5.0,High,White
138219.0,Female,63.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,7.0,5.0,High,White
138220.0,Male,61.0,Other Hispanic,No,Others,>20,9-11th grade,Married/Living with partner,,4.0,0.79,Low,Back-Hispanic-Asian
138221.0,Female,68.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,,3.0,1.14,Low,Back-Hispanic-Asian
138222.0,Male,5.0,Non-Hispanic Black,,US,,,,,6.0,0.3,Low,Back-Hispanic-Asian
138223.0,Male,11.0,Other Hispanic,,US,,,,,5.0,2.16,Middle,Back-Hispanic-Asian
138224.0,Male,12.0,Non-Hispanic White,,US,,,,,4.0,4.53,Middle,White
138225.0,Female,67.0,Non-Hispanic Black,No,US,,< 9th grade,Married/Living with partner,,2.0,,High,Back-Hispanic-Asian
138226.0,Female,3.0,Non-Hispanic Black,,US,,,,,4.0,1.98,Low,Back-Hispanic-Asian
138227.0,Female,61.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,2.48,Middle,White
138228.0,Male,72.0,Non-Hispanic White,Yes,US,,High school,Married/Living with partner,,4.0,1.83,Low,White
138229.0,Male,53.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,5.0,High,White
138230.0,Female,38.0,Non-Hispanic Asian,No,Others,< 1,College graduate,Married/Living with partner,Cannot ascertain,6.0,0.48,Low,Back-Hispanic-Asian
138231.0,Male,13.0,Other Race,,US,,,,,4.0,1.62,Low,Back-Hispanic-Asian
138232.0,Male,70.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,2.74,Middle,White
138233.0,Female,3.0,Non-Hispanic White,,US,,,,,7.0,1.97,Low,White
138234.0,Male,30.0,Non-Hispanic Black,No,US,,High school,Married/Living with partner,,5.0,0.92,Low,Back-Hispanic-Asian
138235.0,Male,76.0,Other Hispanic,No,US,,< 9th grade,Widowed/Divorced/Separated,,3.0,,High,Back-Hispanic-Asian
138236.0,Female,39.0,Other Hispanic,No,Others,>20,High school,Widowed/Divorced/Separated,No,3.0,1.49,Low,Back-Hispanic-Asian
138237.0,Male,28.0,Other Hispanic,No,US,,High school,Never married,,4.0,,High,Back-Hispanic-Asian
138238.0,Female,62.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,2.0,1.09,Low,White
138239.0,Female,14.0,Non-Hispanic White,,US,,,,,5.0,3.41,Middle,White
138240.0,Male,78.0,Non-Hispanic White,Yes,US,,High school,Widowed/Divorced/Separated,,1.0,5.0,High,White
138241.0,Female,52.0,Other Hispanic,No,Others,>20,Some college,Widowed/Divorced/Separated,,3.0,3.08,Middle,Back-Hispanic-Asian
138242.0,Female,9.0,Non-Hispanic Asian,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
138243.0,Female,3.0,Non-Hispanic Black,,US,,,,,5.0,,High,Back-Hispanic-Asian
138244.0,Male,80.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,3.43,Middle,White
138245.0,Female,9.0,Non-Hispanic White,,US,,,,,6.0,2.17,Middle,White
138246.0,Male,5.397605346934028e-79,Non-Hispanic Black,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
138247.0,Male,32.0,Non-Hispanic White,No,US,,< 9th grade,Married/Living with partner,,7.0,0.87,Low,White
138248.0,Female,36.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,Cannot ascertain,4.0,1.0,Low,White
138249.0,Female,41.0,Non-Hispanic Black,No,US,,College graduate,Never married,No,3.0,2.19,Middle,Back-Hispanic-Asian
138250.0,Female,34.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,2.0,5.0,High,White
138251.0,Male,5.0,Non-Hispanic White,,US,,,,,6.0,2.54,Middle,White
138252.0,Male,50.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,4.18,Middle,White
138253.0,Male,33.0,Non-Hispanic White,Yes,US,,College graduate,Never married,,1.0,0.89,Low,White
138254.0,Male,79.0,Other Race,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
138255.0,Female,65.0,Other Race,No,US,,Some college,Widowed/Divorced/Separated,,1.0,0.63,Low,Back-Hispanic-Asian
138256.0,Female,12.0,Non-Hispanic White,,US,,,,,6.0,4.03,Middle,White
138257.0,Female,72.0,Non-Hispanic Black,No,US,,< 9th grade,Never married,,4.0,0.74,Low,Back-Hispanic-Asian
138258.0,Female,62.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,2.92,Middle,White
138259.0,Male,8.0,Non-Hispanic Black,,US,,,,,6.0,0.93,Low,Back-Hispanic-Asian
138260.0,Female,7.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
138261.0,Female,58.0,Other Hispanic,No,Others,>20,9-11th grade,Married/Living with partner,,7.0,1.16,Low,Back-Hispanic-Asian
138262.0,Male,19.0,Mexican American,No,US,,,,,4.0,2.2,Middle,Back-Hispanic-Asian
138263.0,Female,31.0,Other Hispanic,No,US,,9-11th grade,Widowed/Divorced/Separated,Yes,7.0,0.43,Low,Back-Hispanic-Asian
138264.0,Male,11.0,Non-Hispanic White,,US,,,,,5.0,2.92,Middle,White
138265.0,Female,8.0,Other Hispanic,,Others,< 1,,,,7.0,0.24,Low,Back-Hispanic-Asian
138266.0,Male,18.0,Non-Hispanic White,No,US,,,,,4.0,,High,White
138267.0,Male,70.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,2.03,Middle,White
138268.0,Male,67.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,3.31,Middle,White
138269.0,Male,68.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,1.0,2.58,Middle,White
138270.0,Female,13.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
138271.0,Female,20.0,Non-Hispanic Black,No,US,,High school,Never married,No,4.0,0.46,Low,Back-Hispanic-Asian
138272.0,Male,63.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,,2.0,2.48,Middle,White
138273.0,Male,1.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
138274.0,Female,69.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,0.73,Low,White
138275.0,Male,24.0,Non-Hispanic Black,No,US,,High school,Never married,,1.0,3.49,Middle,Back-Hispanic-Asian
138276.0,Female,13.0,Non-Hispanic White,,US,,,,,5.0,5.0,High,White
138277.0,Male,3.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
138278.0,Male,19.0,Non-Hispanic Black,No,US,,,,,3.0,0.37,Low,Back-Hispanic-Asian
138279.0,Female,1.0,Other Race,,US,,,,,5.0,1.0,Low,Back-Hispanic-Asian
138280.0,Female,65.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,1.0,5.0,High,White
138281.0,Female,8.0,Other Race,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
138282.0,Female,3.0,Other Race,,US,,,,,4.0,2.52,Middle,Back-Hispanic-Asian
138283.0,Female,80.0,Non-Hispanic Asian,No,Others,>20,< 9th grade,Widowed/Divorced/Separated,,2.0,0.05,Low,Back-Hispanic-Asian
138284.0,Male,14.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
138285.0,Female,28.0,Non-Hispanic Black,No,US,,High school,Never married,No,2.0,1.37,Low,Back-Hispanic-Asian
138286.0,Female,19.0,Non-Hispanic Black,No,US,,,,,4.0,1.98,Low,Back-Hispanic-Asian
138287.0,Male,15.0,Non-Hispanic White,,US,,,,,4.0,3.45,Middle,White
138288.0,Male,61.0,Other Hispanic,No,Others,15-19,High school,Widowed/Divorced/Separated,,1.0,3.11,Middle,Back-Hispanic-Asian
138289.0,Female,6.0,Mexican American,,US,,,,,4.0,4.68,Middle,Back-Hispanic-Asian
138290.0,Male,23.0,Other Hispanic,No,Others,15-19,College graduate,Never married,,4.0,5.0,High,Back-Hispanic-Asian
138291.0,Male,58.0,Other Hispanic,No,Others,>20,College graduate,Widowed/Divorced/Separated,,2.0,5.0,High,Back-Hispanic-Asian
138292.0,Female,48.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
138293.0,Male,13.0,Mexican American,,US,,,,,6.0,3.76,Middle,Back-Hispanic-Asian
138294.0,Male,63.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,,6.0,0.67,Low,Back-Hispanic-Asian
138295.0,Male,10.0,Non-Hispanic White,,US,,,,,5.0,0.02,Low,White
138296.0,Male,63.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,,High,White
138297.0,Male,40.0,Other Race,No,Others,>20,College graduate,Married/Living with partner,,3.0,,High,Back-Hispanic-Asian
138298.0,Female,8.0,Non-Hispanic White,,US,,,,,5.0,3.41,Middle,White
138299.0,Male,69.0,Other Hispanic,No,Others,15-19,Some college,Widowed/Divorced/Separated,,5.0,,High,Back-Hispanic-Asian
138300.0,Female,73.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,5.0,1.05,Low,White
138301.0,Female,21.0,Non-Hispanic White,Yes,US,,Some college,Never married,No,2.0,,High,White
138302.0,Female,39.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,No,4.0,3.3,Middle,White
138303.0,Male,7.0,Non-Hispanic Asian,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
138304.0,Male,8.0,Non-Hispanic White,,US,,,,,4.0,1.33,Low,White
138305.0,Female,80.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,,1.0,1.12,Low,White
138306.0,Female,16.0,Non-Hispanic White,,US,,,,,5.0,2.42,Middle,White
138307.0,Male,4.0,Mexican American,,US,,,,,3.0,0.87,Low,Back-Hispanic-Asian
138308.0,Female,41.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,5.0,2.31,Middle,White
138309.0,Male,1.0,Other Hispanic,,US,,,,,4.0,1.67,Low,Back-Hispanic-Asian
138310.0,Female,7.0,Non-Hispanic White,,US,,,,,7.0,2.75,Middle,White
138311.0,Male,31.0,Other Hispanic,No,US,,9-11th grade,Married/Living with partner,,5.0,0.89,Low,Back-Hispanic-Asian
138312.0,Male,11.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
138313.0,Female,27.0,Non-Hispanic White,No,US,,College graduate,Never married,Cannot ascertain,1.0,5.0,High,White
138314.0,Male,5.0,Other Race,,US,,,,,7.0,0.95,Low,Back-Hispanic-Asian
138315.0,Male,26.0,Non-Hispanic White,No,US,,College graduate,Never married,,2.0,5.0,High,White
138316.0,Male,59.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,5.0,High,White
138317.0,Male,57.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,,3.0,0.7,Low,White
138318.0,Male,75.0,Non-Hispanic Black,No,Others,>20,High school,Widowed/Divorced/Separated,,5.0,,High,Back-Hispanic-Asian
138319.0,Male,57.0,Non-Hispanic Black,Yes,US,,9-11th grade,Never married,,1.0,1.77,Low,Back-Hispanic-Asian
138320.0,Male,68.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,2.16,Middle,White
138321.0,Female,80.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,2.5,Middle,White
